4:14:01 PM | info | Position closed: NVDA | P&L: $-426.39 | Daily P&L: $-426.39 | Bal: $9573.61
4:14:05 PM | info | Position closed: NVDA | P&L: $-120.30 | Daily P&L: $157.10 | Bal: $8827.60
4:14:05 PM | info | Position closed: NVDA | P&L: $-98.75 | Daily P&L: $58.35 | Bal: $8728.85
4:14:05 PM | info | Position closed: NVDA | P&L: $119.26 | Daily P&L: $177.60 | Bal: $8848.11
4:14:05 PM | info | Position closed: NVDA | P&L: $111.37 | Daily P&L: $111.37 | Bal: $8959.48
4:14:05 PM | info | Position closed: NVDA | P&L: $89.72 | Daily P&L: $201.09 | Bal: $9049.20
4:14:05 PM | info | Position closed: NVDA | P&L: $128.07 | Daily P&L: $329.17 | Bal: $9177.27
4:14:05 PM | info | Position closed: NVDA | P&L: $-119.42 | Daily P&L: $209.75 | Bal: $9057.86
4:14:05 PM | info | Position closed: NVDA | P&L: $115.92 | Daily P&L: $325.67 | Bal: $9173.78
4:14:05 PM | info | Position closed: NVDA | P&L: $119.71 | Daily P&L: $445.38 | Bal: $9293.49
4:14:05 PM | info | Position closed: NVDA | P&L: $136.67 | Daily P&L: $582.05 | Bal: $9430.15
4:14:05 PM | info | Position closed: NVDA | P&L: $-128.40 | Daily P&L: $453.65 | Bal: $9301.75
4:14:05 PM | info | Position closed: NVDA | P&L: $-101.76 | Daily P&L: $351.89 | Bal: $9199.99
4:14:05 PM | info | Position closed: NVDA | P&L: $200.67 | Daily P&L: $200.67 | Bal: $9400.66
4:14:05 PM | info | Position closed: NVDA | P&L: $-96.11 | Daily P&L: $104.56 | Bal: $9304.56
4:14:05 PM | info | Position closed: NVDA | P&L: $117.13 | Daily P&L: $221.69 | Bal: $9421.69
4:14:05 PM | info | Position closed: NVDA | P&L: $115.05 | Daily P&L: $336.74 | Bal: $9536.74
4:14:05 PM | info | Position closed: NVDA | P&L: $98.94 | Daily P&L: $435.68 | Bal: $9635.67
4:14:05 PM | info | Position closed: NVDA | P&L: $124.21 | Daily P&L: $559.89 | Bal: $9759.89
4:14:05 PM | info | Position closed: NVDA | P&L: $-200.97 | Daily P&L: $358.92 | Bal: $9558.92
4:14:05 PM | info | Position closed: NVDA | P&L: $-103.50 | Daily P&L: $255.42 | Bal: $9455.42
4:14:05 PM | info | Position closed: NVDA | P&L: $142.18 | Daily P&L: $397.61 | Bal: $9597.60
4:14:05 PM | info | Position closed: NVDA | P&L: $-171.76 | Daily P&L: $225.85 | Bal: $9425.84
4:14:05 PM | info | Position closed: NVDA | P&L: $-118.90 | Daily P&L: $106.95 | Bal: $9306.94
4:14:05 PM | info | Position closed: NVDA | P&L: $-93.70 | Daily P&L: $13.25 | Bal: $9213.24
4:14:05 PM | info | Position closed: NVDA | P&L: $-111.24 | Daily P&L: $-97.99 | Bal: $9102.01
4:14:05 PM | info | Position closed: NVDA | P&L: $-113.64 | Daily P&L: $-211.63 | Bal: $8988.36
4:14:05 PM | info | Position closed: NVDA | P&L: $246.92 | Daily P&L: $35.29 | Bal: $9235.29
4:14:05 PM | info | Position closed: NVDA | P&L: $111.02 | Daily P&L: $146.31 | Bal: $9346.31
4:14:05 PM | info | Position closed: NVDA | P&L: $245.67 | Daily P&L: $391.98 | Bal: $9591.98
4:14:05 PM | info | Position closed: NVDA | P&L: $-99.23 | Daily P&L: $292.76 | Bal: $9492.75
4:14:05 PM | info | Position closed: NVDA | P&L: $-120.72 | Daily P&L: $-120.72 | Bal: $9372.03
4:14:05 PM | info | Position closed: NVDA | P&L: $110.20 | Daily P&L: $-10.52 | Bal: $9482.23
4:14:05 PM | info | Position closed: NVDA | P&L: $-161.25 | Daily P&L: $-171.77 | Bal: $9320.98
4:14:05 PM | info | Position closed: NVDA | P&L: $-115.60 | Daily P&L: $-287.38 | Bal: $9205.37
4:14:05 PM | info | Position closed: NVDA | P&L: $-113.94 | Daily P&L: $-401.32 | Bal: $9091.43
4:14:05 PM | info | Position closed: NVDA | P&L: $157.33 | Daily P&L: $-243.99 | Bal: $9248.76
4:14:05 PM | info | Position closed: NVDA | P&L: $97.29 | Daily P&L: $-146.70 | Bal: $9346.05
4:14:05 PM | info | Position closed: NVDA | P&L: $-102.20 | Daily P&L: $-248.90 | Bal: $9243.85
4:14:05 PM | info | Position closed: NVDA | P&L: $98.83 | Daily P&L: $-150.07 | Bal: $9342.68
4:14:05 PM | info | Position closed: NVDA | P&L: $108.80 | Daily P&L: $-41.27 | Bal: $9451.48
4:14:05 PM | info | Position closed: NVDA | P&L: $-145.14 | Daily P&L: $-186.42 | Bal: $9306.34
4:14:05 PM | info | Position closed: NVDA | P&L: $-111.72 | Daily P&L: $-298.13 | Bal: $9194.62
4:14:05 PM | info | Position closed: NVDA | P&L: $111.11 | Daily P&L: $-187.03 | Bal: $9305.73
4:14:05 PM | info | Position closed: NVDA | P&L: $-118.38 | Daily P&L: $-305.41 | Bal: $9187.34
4:14:05 PM | info | Position closed: NVDA | P&L: $102.60 | Daily P&L: $-202.81 | Bal: $9289.94
4:14:05 PM | info | Position closed: NVDA | P&L: $-100.15 | Daily P&L: $-302.97 | Bal: $9189.79
4:14:05 PM | info | Position closed: NVDA | P&L: $-102.86 | Daily P&L: $-405.82 | Bal: $9086.93
4:14:05 PM | info | Position closed: NVDA | P&L: $-103.25 | Daily P&L: $-509.07 | Bal: $8983.68
4:14:05 PM | info | Position closed: NVDA | P&L: $143.89 | Daily P&L: $143.89 | Bal: $9127.57
4:14:05 PM | info | Position closed: NVDA | P&L: $93.78 | Daily P&L: $237.67 | Bal: $9221.35
4:14:05 PM | info | Position closed: NVDA | P&L: $101.04 | Daily P&L: $338.71 | Bal: $9322.39
4:14:05 PM | info | Position closed: NVDA | P&L: $-150.87 | Daily P&L: $187.84 | Bal: $9171.52
4:14:05 PM | info | Position closed: NVDA | P&L: $-126.76 | Daily P&L: $61.08 | Bal: $9044.76
4:14:05 PM | info | Position closed: NVDA | P&L: $112.46 | Daily P&L: $173.55 | Bal: $9157.22
4:14:05 PM | info | Position closed: NVDA | P&L: $-125.65 | Daily P&L: $47.90 | Bal: $9031.58
4:14:05 PM | info | Position closed: NVDA | P&L: $-97.92 | Daily P&L: $-50.02 | Bal: $8933.66
4:14:05 PM | info | Position closed: NVDA | P&L: $147.17 | Daily P&L: $97.15 | Bal: $9080.82
4:14:05 PM | info | Position closed: NVDA | P&L: $142.45 | Daily P&L: $239.60 | Bal: $9223.27
4:14:05 PM | info | Position closed: NVDA | P&L: $-119.85 | Daily P&L: $119.74 | Bal: $9103.42
4:14:05 PM | info | Position closed: NVDA | P&L: $115.02 | Daily P&L: $234.77 | Bal: $9218.44
4:14:05 PM | info | Position closed: NVDA | P&L: $102.41 | Daily P&L: $337.18 | Bal: $9320.85
4:14:05 PM | info | Position closed: NVDA | P&L: $-123.21 | Daily P&L: $213.97 | Bal: $9197.65
4:14:05 PM | info | Position closed: NVDA | P&L: $101.59 | Daily P&L: $315.56 | Bal: $9299.23
4:14:05 PM | info | Position closed: NVDA | P&L: $134.87 | Daily P&L: $450.43 | Bal: $9434.11
4:14:05 PM | info | Position closed: NVDA | P&L: $-109.40 | Daily P&L: $341.03 | Bal: $9324.71
4:14:05 PM | info | Position closed: NVDA | P&L: $-99.17 | Daily P&L: $241.86 | Bal: $9225.54
4:14:05 PM | info | Position closed: NVDA | P&L: $100.04 | Daily P&L: $341.90 | Bal: $9325.58
4:14:05 PM | info | Position closed: NVDA | P&L: $-102.72 | Daily P&L: $-102.72 | Bal: $9222.86
4:14:05 PM | info | Position closed: NVDA | P&L: $-99.68 | Daily P&L: $-202.40 | Bal: $9123.18
4:14:05 PM | info | Position closed: NVDA | P&L: $-166.70 | Daily P&L: $-369.09 | Bal: $8956.49
4:14:05 PM | info | Position closed: NVDA | P&L: $-110.10 | Daily P&L: $-479.19 | Bal: $8846.39
4:14:05 PM | info | Position closed: NVDA | P&L: $118.25 | Daily P&L: $-360.94 | Bal: $8964.64
4:14:05 PM | info | Position closed: NVDA | P&L: $-155.14 | Daily P&L: $-516.08 | Bal: $8809.50
4:14:05 PM | info | Position closed: NVDA | P&L: $133.18 | Daily P&L: $133.18 | Bal: $8942.68
4:14:05 PM | info | Position closed: NVDA | P&L: $-154.65 | Daily P&L: $-21.47 | Bal: $8788.03
4:14:05 PM | info | Position closed: NVDA | P&L: $-266.11 | Daily P&L: $-287.58 | Bal: $8521.92
4:14:05 PM | info | Position closed: NVDA | P&L: $563.55 | Daily P&L: $275.96 | Bal: $9085.46
4:14:05 PM | info | Position closed: NVDA | P&L: $308.51 | Daily P&L: $584.47 | Bal: $9393.97
4:14:05 PM | info | Position closed: NVDA | P&L: $199.25 | Daily P&L: $783.72 | Bal: $9593.22
4:14:05 PM | info | Position closed: NVDA | P&L: $-129.28 | Daily P&L: $654.43 | Bal: $9463.93
4:14:05 PM | info | Position closed: NVDA | P&L: $-220.88 | Daily P&L: $433.55 | Bal: $9243.05
4:14:05 PM | info | Position closed: NVDA | P&L: $-118.08 | Daily P&L: $315.47 | Bal: $9124.97
4:14:05 PM | info | Position closed: NVDA | P&L: $-140.99 | Daily P&L: $174.48 | Bal: $8983.99
4:14:05 PM | info | Position closed: NVDA | P&L: $145.86 | Daily P&L: $320.34 | Bal: $9129.84
4:14:05 PM | info | Position closed: NVDA | P&L: $-106.05 | Daily P&L: $214.29 | Bal: $9023.79
4:14:05 PM | info | Position closed: NVDA | P&L: $-142.45 | Daily P&L: $71.83 | Bal: $8881.34
4:14:05 PM | info | Position closed: NVDA | P&L: $-93.54 | Daily P&L: $-21.71 | Bal: $8787.80
4:14:05 PM | info | Position closed: NVDA | P&L: $161.46 | Daily P&L: $139.75 | Bal: $8949.26
4:14:05 PM | info | Position closed: NVDA | P&L: $-127.44 | Daily P&L: $12.31 | Bal: $8821.81
4:14:05 PM | info | Position closed: NVDA | P&L: $137.70 | Daily P&L: $150.01 | Bal: $8959.51
4:14:05 PM | info | Position closed: NVDA | P&L: $253.43 | Daily P&L: $403.43 | Bal: $9212.94
4:14:05 PM | info | Position closed: NVDA | P&L: $-247.30 | Daily P&L: $156.13 | Bal: $8965.63
4:14:05 PM | info | Position closed: NVDA | P&L: $229.89 | Daily P&L: $386.02 | Bal: $9195.52
4:14:05 PM | info | Position closed: NVDA | P&L: $216.12 | Daily P&L: $216.12 | Bal: $9411.65
4:14:05 PM | info | Position closed: NVDA | P&L: $-403.38 | Daily P&L: $-187.26 | Bal: $9008.27
4:14:05 PM | info | Position closed: NVDA | P&L: $-119.60 | Daily P&L: $-306.86 | Bal: $8888.67
4:14:05 PM | info | Position closed: NVDA | P&L: $528.79 | Daily P&L: $221.94 | Bal: $9417.46
4:14:05 PM | info | Position closed: NVDA | P&L: $279.30 | Daily P&L: $501.24 | Bal: $9696.76
4:14:05 PM | info | Position closed: NVDA | P&L: $125.95 | Daily P&L: $627.19 | Bal: $9822.71
4:14:05 PM | info | Position closed: NVDA | P&L: $231.44 | Daily P&L: $858.63 | Bal: $10054.16
4:14:05 PM | info | Position closed: NVDA | P&L: $318.73 | Daily P&L: $1177.36 | Bal: $10372.89
4:14:05 PM | info | Position closed: NVDA | P&L: $176.88 | Daily P&L: $1354.24 | Bal: $10549.77
4:14:05 PM | info | Position closed: NVDA | P&L: $-179.52 | Daily P&L: $1174.72 | Bal: $10370.25
4:14:05 PM | info | Position closed: NVDA | P&L: $106.40 | Daily P&L: $1281.12 | Bal: $10476.65
4:14:05 PM | info | Position closed: NVDA | P&L: $-258.35 | Daily P&L: $1022.77 | Bal: $10218.30
4:14:05 PM | info | Position closed: NVDA | P&L: $-250.74 | Daily P&L: $772.03 | Bal: $9967.55
4:14:05 PM | info | Position closed: NVDA | P&L: $340.00 | Daily P&L: $1112.03 | Bal: $10307.55
4:14:05 PM | info | Position closed: NVDA | P&L: $112.20 | Daily P&L: $1224.23 | Bal: $10419.75
4:14:05 PM | info | Position closed: NVDA | P&L: $122.50 | Daily P&L: $1346.73 | Bal: $10542.25
4:14:05 PM | info | Position closed: NVDA | P&L: $211.72 | Daily P&L: $1558.45 | Bal: $10753.97
4:14:05 PM | info | Position closed: NVDA | P&L: $-227.48 | Daily P&L: $-227.48 | Bal: $10526.49
4:14:05 PM | info | Position closed: NVDA | P&L: $-195.99 | Daily P&L: $-423.47 | Bal: $10330.50
4:14:05 PM | info | Position closed: NVDA | P&L: $-213.35 | Daily P&L: $-636.82 | Bal: $10117.15
4:14:05 PM | info | Position closed: NVDA | P&L: $-150.90 | Daily P&L: $-150.90 | Bal: $9966.25
4:14:05 PM | info | Position closed: NVDA | P&L: $-335.16 | Daily P&L: $-486.06 | Bal: $9631.09
4:14:05 PM | info | Position closed: NVDA | P&L: $222.95 | Daily P&L: $-263.11 | Bal: $9854.04
4:14:05 PM | info | Position closed: NVDA | P&L: $171.02 | Daily P&L: $-92.09 | Bal: $10025.06
4:14:05 PM | info | Position closed: NVDA | P&L: $130.83 | Daily P&L: $38.74 | Bal: $10155.89
4:14:05 PM | info | Position closed: NVDA | P&L: $-190.55 | Daily P&L: $-151.81 | Bal: $9965.34
4:14:05 PM | info | Position closed: NVDA | P&L: $121.87 | Daily P&L: $-29.94 | Bal: $10087.21
4:14:05 PM | info | Position closed: NVDA | P&L: $-114.30 | Daily P&L: $-144.24 | Bal: $9972.91
4:14:05 PM | info | Position closed: NVDA | P&L: $99.90 | Daily P&L: $-44.34 | Bal: $10072.81
4:14:05 PM | info | Position closed: NVDA | P&L: $-290.37 | Daily P&L: $-334.72 | Bal: $9782.43
4:14:05 PM | info | Position closed: NVDA | P&L: $179.48 | Daily P&L: $-155.24 | Bal: $9961.91
4:14:05 PM | info | Position closed: NVDA | P&L: $-138.14 | Daily P&L: $-293.37 | Bal: $9823.78
4:14:05 PM | info | Position closed: NVDA | P&L: $-183.16 | Daily P&L: $-476.53 | Bal: $9640.62
4:14:05 PM | info | Position closed: NVDA | P&L: $258.01 | Daily P&L: $-218.52 | Bal: $9898.63
4:14:05 PM | info | Position closed: NVDA | P&L: $373.45 | Daily P&L: $154.93 | Bal: $10272.08
4:14:05 PM | info | Position closed: NVDA | P&L: $-239.70 | Daily P&L: $-84.77 | Bal: $10032.38
4:14:05 PM | info | Position closed: NVDA | P&L: $-565.12 | Daily P&L: $-649.90 | Bal: $9467.25
4:14:05 PM | info | Position closed: NVDA | P&L: $113.69 | Daily P&L: $113.69 | Bal: $9580.94
4:14:05 PM | info | Position closed: NVDA | P&L: $96.80 | Daily P&L: $210.48 | Bal: $9677.74
4:14:05 PM | info | Position closed: NVDA | P&L: $-142.25 | Daily P&L: $68.24 | Bal: $9535.49
4:14:05 PM | info | Position closed: NVDA | P&L: $-128.98 | Daily P&L: $-60.74 | Bal: $9406.51
4:14:05 PM | info | Position closed: NVDA | P&L: $-101.99 | Daily P&L: $-162.73 | Bal: $9304.52
4:14:05 PM | info | Position closed: NVDA | P&L: $-113.95 | Daily P&L: $-276.68 | Bal: $9190.57
4:14:05 PM | info | Position closed: NVDA | P&L: $-147.58 | Daily P&L: $-424.26 | Bal: $9043.00
4:14:05 PM | info | Position closed: NVDA | P&L: $-99.64 | Daily P&L: $-523.90 | Bal: $8943.36
4:14:05 PM | info | Position closed: NVDA | P&L: $124.13 | Daily P&L: $124.13 | Bal: $9067.49
4:14:05 PM | info | Position closed: NVDA | P&L: $157.32 | Daily P&L: $281.45 | Bal: $9224.81
4:14:05 PM | info | Position closed: NVDA | P&L: $156.70 | Daily P&L: $438.16 | Bal: $9381.51
4:14:05 PM | info | Position closed: NVDA | P&L: $140.54 | Daily P&L: $578.69 | Bal: $9522.05
4:14:05 PM | info | Position closed: NVDA | P&L: $-103.68 | Daily P&L: $475.01 | Bal: $9418.37
4:14:05 PM | info | Position closed: NVDA | P&L: $-102.04 | Daily P&L: $372.97 | Bal: $9316.33
4:14:05 PM | info | Position closed: NVDA | P&L: $-101.04 | Daily P&L: $271.93 | Bal: $9215.29
4:14:05 PM | info | Position closed: NVDA | P&L: $107.90 | Daily P&L: $379.83 | Bal: $9323.19
4:14:05 PM | info | Position closed: NVDA | P&L: $-109.46 | Daily P&L: $270.37 | Bal: $9213.73
4:14:05 PM | info | Position closed: NVDA | P&L: $-133.12 | Daily P&L: $137.25 | Bal: $9080.61
4:14:05 PM | info | Position closed: NVDA | P&L: $113.47 | Daily P&L: $250.72 | Bal: $9194.08
4:14:05 PM | info | Position closed: NVDA | P&L: $117.10 | Daily P&L: $367.83 | Bal: $9311.18
4:14:05 PM | info | Position closed: NVDA | P&L: $54.56 | Daily P&L: $422.39 | Bal: $9365.74
4:14:05 PM | info | Position closed: NVDA | P&L: $-104.29 | Daily P&L: $-104.29 | Bal: $9261.45
4:14:05 PM | info | Position closed: NVDA | P&L: $-193.13 | Daily P&L: $-297.42 | Bal: $9068.32
4:14:05 PM | info | Position closed: NVDA | P&L: $97.68 | Daily P&L: $-199.74 | Bal: $9166.00
4:14:05 PM | info | Position closed: NVDA | P&L: $-120.02 | Daily P&L: $-319.76 | Bal: $9045.98
4:14:05 PM | info | Position closed: NVDA | P&L: $-233.13 | Daily P&L: $-552.89 | Bal: $8812.85
4:14:05 PM | info | Position closed: NVDA | P&L: $108.23 | Daily P&L: $108.23 | Bal: $8921.08
4:14:05 PM | info | Position closed: NVDA | P&L: $-101.23 | Daily P&L: $7.00 | Bal: $8819.85
4:14:05 PM | info | Position closed: NVDA | P&L: $121.52 | Daily P&L: $128.52 | Bal: $8941.37
4:14:05 PM | info | Position closed: NVDA | P&L: $110.17 | Daily P&L: $238.68 | Bal: $9051.53
4:14:05 PM | info | Position closed: NVDA | P&L: $-149.96 | Daily P&L: $88.72 | Bal: $8901.57
4:14:05 PM | info | Position closed: NVDA | P&L: $124.66 | Daily P&L: $213.38 | Bal: $9026.23
4:14:05 PM | info | Position closed: NVDA | P&L: $142.94 | Daily P&L: $356.32 | Bal: $9169.17
4:14:05 PM | info | Position closed: NVDA | P&L: $134.51 | Daily P&L: $490.84 | Bal: $9303.69
4:14:05 PM | info | Position closed: NVDA | P&L: $95.68 | Daily P&L: $586.52 | Bal: $9399.37
4:14:05 PM | info | Position closed: NVDA | P&L: $-115.79 | Daily P&L: $470.73 | Bal: $9283.58
4:14:05 PM | info | Position closed: NVDA | P&L: $115.82 | Daily P&L: $586.55 | Bal: $9399.40
4:14:05 PM | info | Position closed: NVDA | P&L: $-95.30 | Daily P&L: $-95.30 | Bal: $9304.10
4:14:05 PM | info | Position closed: NVDA | P&L: $-113.22 | Daily P&L: $-208.52 | Bal: $9190.88
4:14:05 PM | info | Position closed: NVDA | P&L: $127.85 | Daily P&L: $-80.67 | Bal: $9318.73
4:14:05 PM | info | Position closed: NVDA | P&L: $-122.88 | Daily P&L: $-203.55 | Bal: $9195.85
4:14:05 PM | info | Position closed: NVDA | P&L: $110.50 | Daily P&L: $-93.05 | Bal: $9306.35
4:14:05 PM | info | Position closed: NVDA | P&L: $-111.58 | Daily P&L: $-204.63 | Bal: $9194.77
4:14:05 PM | info | Position closed: NVDA | P&L: $-134.20 | Daily P&L: $-338.83 | Bal: $9060.57
4:14:05 PM | info | Position closed: NVDA | P&L: $-119.35 | Daily P&L: $-458.18 | Bal: $8941.22
4:14:05 PM | info | Position closed: NVDA | P&L: $98.90 | Daily P&L: $-359.28 | Bal: $9040.12
4:14:05 PM | info | Position closed: NVDA | P&L: $92.86 | Daily P&L: $-266.42 | Bal: $9132.98
4:14:05 PM | info | Position closed: NVDA | P&L: $-130.69 | Daily P&L: $-397.10 | Bal: $9002.30
4:14:05 PM | info | Position closed: NVDA | P&L: $103.32 | Daily P&L: $-293.78 | Bal: $9105.62
4:14:05 PM | info | Position closed: NVDA | P&L: $102.13 | Daily P&L: $-191.65 | Bal: $9207.75
4:14:05 PM | info | Position closed: NVDA | P&L: $137.42 | Daily P&L: $-54.23 | Bal: $9345.17
4:14:05 PM | info | Position closed: NVDA | P&L: $-149.81 | Daily P&L: $-204.04 | Bal: $9195.36
4:14:05 PM | info | Position closed: NVDA | P&L: $-108.48 | Daily P&L: $-312.52 | Bal: $9086.88
4:14:05 PM | info | Position closed: NVDA | P&L: $-150.04 | Daily P&L: $-462.56 | Bal: $8936.84
4:14:05 PM | info | Position closed: NVDA | P&L: $97.33 | Daily P&L: $-365.23 | Bal: $9034.17
4:14:05 PM | info | Position closed: NVDA | P&L: $134.44 | Daily P&L: $-230.79 | Bal: $9168.61
4:14:05 PM | info | Position closed: NVDA | P&L: $-97.02 | Daily P&L: $-327.81 | Bal: $9071.59
4:14:05 PM | info | Position closed: NVDA | P&L: $132.37 | Daily P&L: $-195.44 | Bal: $9203.96
4:14:05 PM | info | Position closed: NVDA | P&L: $-96.45 | Daily P&L: $-96.45 | Bal: $9107.51
4:14:05 PM | info | Position closed: NVDA | P&L: $-97.99 | Daily P&L: $-194.45 | Bal: $9009.52
4:14:05 PM | info | Position closed: NVDA | P&L: $104.81 | Daily P&L: $-89.64 | Bal: $9114.33
4:14:05 PM | info | Position closed: NVDA | P&L: $94.29 | Daily P&L: $4.65 | Bal: $9208.62
4:14:05 PM | info | Position closed: NVDA | P&L: $-142.19 | Daily P&L: $-137.54 | Bal: $9066.43
4:14:05 PM | info | Position closed: NVDA | P&L: $-111.21 | Daily P&L: $-248.74 | Bal: $8955.22
4:14:05 PM | info | Position closed: NVDA | P&L: $96.14 | Daily P&L: $-152.60 | Bal: $9051.36
4:14:05 PM | info | Position closed: NVDA | P&L: $133.40 | Daily P&L: $-19.20 | Bal: $9184.76
4:14:05 PM | info | Position closed: NVDA | P&L: $135.90 | Daily P&L: $116.70 | Bal: $9320.66
4:14:05 PM | info | Position closed: NVDA | P&L: $133.69 | Daily P&L: $250.39 | Bal: $9454.35
4:14:05 PM | info | Position closed: NVDA | P&L: $98.40 | Daily P&L: $98.40 | Bal: $9552.75
4:14:05 PM | info | Position closed: NVDA | P&L: $101.88 | Daily P&L: $200.29 | Bal: $9654.64
4:14:05 PM | info | Position closed: NVDA | P&L: $130.73 | Daily P&L: $331.02 | Bal: $9785.37
4:14:05 PM | info | Position closed: NVDA | P&L: $-127.25 | Daily P&L: $203.77 | Bal: $9658.12
4:14:05 PM | info | Position closed: NVDA | P&L: $-130.99 | Daily P&L: $72.78 | Bal: $9527.13
4:14:05 PM | info | Position closed: NVDA | P&L: $-109.76 | Daily P&L: $-36.98 | Bal: $9417.37
4:14:05 PM | info | Position closed: NVDA | P&L: $124.15 | Daily P&L: $87.16 | Bal: $9541.52
4:14:05 PM | info | Position closed: NVDA | P&L: $131.25 | Daily P&L: $218.41 | Bal: $9672.77
4:14:05 PM | info | Position closed: NVDA | P&L: $-186.27 | Daily P&L: $32.14 | Bal: $9486.49
4:14:05 PM | info | Position closed: NVDA | P&L: $99.85 | Daily P&L: $132.00 | Bal: $9586.35
4:14:05 PM | info | Position closed: NVDA | P&L: $99.88 | Daily P&L: $99.88 | Bal: $9686.23
4:14:05 PM | info | Position closed: NVDA | P&L: $-112.52 | Daily P&L: $-12.64 | Bal: $9573.71
4:14:05 PM | info | Position closed: NVDA | P&L: $118.09 | Daily P&L: $105.45 | Bal: $9691.80
4:14:05 PM | info | Position closed: NVDA | P&L: $191.88 | Daily P&L: $297.33 | Bal: $9883.68
4:14:05 PM | info | Position closed: NVDA | P&L: $-109.51 | Daily P&L: $187.82 | Bal: $9774.17
4:14:05 PM | info | Position closed: NVDA | P&L: $-103.11 | Daily P&L: $84.71 | Bal: $9671.06
4:14:05 PM | info | Position closed: NVDA | P&L: $-97.36 | Daily P&L: $-12.65 | Bal: $9573.70
4:14:05 PM | info | Position closed: NVDA | P&L: $99.63 | Daily P&L: $86.98 | Bal: $9673.33
4:14:05 PM | info | Position closed: NVDA | P&L: $-97.12 | Daily P&L: $-10.14 | Bal: $9576.21
4:14:05 PM | info | Position closed: NVDA | P&L: $97.35 | Daily P&L: $87.22 | Bal: $9673.56
4:14:05 PM | info | Position closed: NVDA | P&L: $-150.46 | Daily P&L: $-63.25 | Bal: $9523.10
4:14:05 PM | info | Position closed: NVDA | P&L: $97.98 | Daily P&L: $34.74 | Bal: $9621.08
4:14:05 PM | info | Position closed: NVDA | P&L: $109.25 | Daily P&L: $143.99 | Bal: $9730.34
4:14:05 PM | info | Position closed: NVDA | P&L: $-111.10 | Daily P&L: $32.89 | Bal: $9619.24
4:14:05 PM | info | Position closed: NVDA | P&L: $-115.15 | Daily P&L: $-82.26 | Bal: $9504.09
4:14:05 PM | info | Position closed: NVDA | P&L: $-109.13 | Daily P&L: $-191.39 | Bal: $9394.96
